file_path,label,source,url,width,height,sha256
dataset/images/real/wikiArt_real/pablo-picasso_bottle-of-vieux-marc-glass-and-newspaper-1913.jpg,real,wikiArt,,391,512,0dc5073d9ca0fe879468b02db66660bfd59810d009018ab875c78a1372462a3f
dataset/images/real/wikiArt_real/pablo-picasso_bottle-of-vieux-marc-glass-guitar-and-newspaper-1913.jpg,real,wikiArt,,512,402,b32b600595e2122e20ab11b0e8e50647399867942529393e5b0e48ff62a327ce
dataset/images/real/wikiArt_real/pablo-picasso_bread-and-dish-with-fruits-on-the-table.jpg,real,wikiArt,,397,512,24605f4e105634a2d3a1763aac73ff93cdf06dd1644a889e76b83c6525067cee
dataset/images/real/wikiArt_real/pablo-picasso_bull-plate-x-1946.jpg,real,wikiArt,,512,356,19282d8652b696d51a7bdc76cd7397c923569acbb5a849e72f5a555c5f755653
dataset/images/real/wikiArt_real/pablo-picasso_bust-of-young-woman-from-avignon-1907.jpg,real,wikiArt,,459,512,34ba4bf6bcc19e2a9c6c650d9ff33c2f51679cc1ffe6f582b434d6b022125f98
dataset/images/real/wikiArt_real/pablo-picasso_clarinet-1911.jpg,real,wikiArt,,414,512,332a8477069403022f225281a32d328997e974dfb3c39d85d8bebc5e51de9e66
dataset/images/real/wikiArt_real/pablo-picasso_clarinet-and-violin-1913.jpg,real,wikiArt,,310,512,58a9604e4b58d3ef451197cb763c773ae8c94887aedc70cbe690d39bb8eda60d
dataset/images/real/wikiArt_real/pablo-picasso_clarinet-bottle-of-bass-newspaper-ace-of-clubs-1913.jpg,real,wikiArt,,468,512,459443af9a568fe9395cee891910b8821f4d08d22ee9f4c88110239682b82410
dataset/images/real/wikiArt_real/pablo-picasso_clarinetist.jpg,real,wikiArt,,334,512,f30077dd3ff178a66bc96531382aebd2e9591f9040c303ec2e04210e20c81d79
dataset/images/real/wikiArt_real/pablo-picasso_couple-of-dancers-1915.jpg,real,wikiArt,,400,512,b476b807bad8f32f57a1357164c05da105a2df512674094d4c6fc72a13fdb9c8
dataset/images/real/wikiArt_real/pablo-picasso_crouching-beggar-1902.jpg,real,wikiArt,,337,512,304206f547b3e69131f4c46f2ad9d42282f020039611689fb0330b76c0e1b7e7
dataset/images/real/wikiArt_real/pablo-picasso_cubist-person-1917.jpg,real,wikiArt,,361,512,41922bd5564c1b101da6d1686b5da1dd995c3f729f19d7251ea355a3eeb49445
dataset/images/real/wikiArt_real/pablo-picasso_dance-of-the-veils-1907.jpg,real,wikiArt,,329,512,0ad7e83b1da227b82342ebbb76e75324bdf049c28609b2b4f61d8c9a79d2bc29
dataset/images/real/wikiArt_real/pablo-picasso_dutchwoman-beside-the-canal-1905.jpg,real,wikiArt,,374,512,a0b63ffe177bba1c5e1b5a0cd702e1d666b8ac2872a47b4cfc9b7e250bb33649
dataset/images/real/wikiArt_real/pablo-picasso_farm-woman-1908-1.jpg,real,wikiArt,,409,512,4e3834dd86a292e401989c1c516e47c997dacd2aea9d43ad064928b20145012c
dataset/images/real/wikiArt_real/pablo-picasso_female-nude.jpg,real,wikiArt,,398,512,aed6a7c1072b7961e169b32bd6a87d6ee6c45a01265558079466cb8bca9455d4
dataset/images/real/wikiArt_real/pablo-picasso_figure.jpg,real,wikiArt,,375,512,9ced49ecbe5188fbb9650f5822e936201baf9115d068c6d299445647f753952d
dataset/images/real/wikiArt_real/pablo-picasso_friendship-1908.jpg,real,wikiArt,,334,512,f448bd96aca660e91a50a82389c1aa5e8eece201b8023995f0e28d426fe226ab
dataset/images/real/wikiArt_real/pablo-picasso_fruit-dish-1917.jpg,real,wikiArt,,345,512,3f69fe45b9e0b2b7f44c9616ee74db633e4e0adc83f7e059753e01c6fb960c12
dataset/images/real/wikiArt_real/pablo-picasso_fruit-vase-and-bunch-of-grapes-1914.jpg,real,wikiArt,,382,512,3d6ddbf9c54d541ba3b0f8fa10a79cec6f77161ae5aae79dc2eea9d72b9a5b82
dataset/images/real/wikiArt_real/pablo-picasso_geometrical-composition-the-guitar-1913.jpg,real,wikiArt,,276,512,672a3c5295a01455e238d32fcd6268c3cb3563e1893bd1619bf5c9e3c649b4bc
dataset/images/real/wikiArt_real/pablo-picasso_girl-with-mandolin-fanny-tellier-1910.jpg,real,wikiArt,,373,512,1db9e6eadbc153ff338b9ae8ca4b5058e9ffb6ef616255f5178c3ab4aae17e45
dataset/images/real/wikiArt_real/pablo-picasso_glass-and-bottle-of-bass-1914.jpg,real,wikiArt,,512,392,f935de015c656fde9a251a09e7047be4879d24153e7ab39f65d24827b050cf44
dataset/images/real/wikiArt_real/pablo-picasso_glass-and-bottle-of-straw-rum-1914.jpg,real,wikiArt,,512,483,a48d2cff12a1c89f6c448c411fd6796bebcb57f90c5553ff1cad180ed14409a2
dataset/images/real/wikiArt_real/pablo-picasso_glass-and-bottle-of-suze-1912.jpg,real,wikiArt,,390,512,00364dceae221432aba40f26f71a560f5c6d5f1ad12614b290e90727d16263d2
dataset/images/real/wikiArt_real/pablo-picasso_glass-and-newspaper-1914.jpg,real,wikiArt,,449,512,e6e864e8d01276122efcb9484e8bbbd3e95a53bf7ef0d2902ba51f1547060a5a
dataset/images/real/wikiArt_real/pablo-picasso_glass-on-a-table-1914.jpg,real,wikiArt,,512,511,bdd57a31a750a10ff17df9af029ecec52aab29d69296faee61eefe6da1a429c4
dataset/images/real/wikiArt_real/pablo-picasso_guitar-1912.jpg,real,wikiArt,,283,512,5cb3f923d8bbafda862302779ea8c25e30d12c687ed3906a2796d46f589c9018
dataset/images/real/wikiArt_real/pablo-picasso_guitar-1920-1.jpg,real,wikiArt,,512,364,ddff2116a303a75d350f53e7ced7280a06396d6b5aa7d018612bee9b477ace10
dataset/images/real/wikiArt_real/pablo-picasso_guitar-1920.jpg,real,wikiArt,,397,512,14c22b811b34880ccbfda7f8c2846e3ea75fca28df5381dc1080ed9eb27654e5
dataset/images/real/wikiArt_real/pablo-picasso_guitar-1926.jpg,real,wikiArt,,365,512,94b408c9e44373f919c99e082752b8459435fcac2e5abb40f99082a1dbdf893a
dataset/images/real/wikiArt_real/pablo-picasso_guitar-and-bottle-1913.jpg,real,wikiArt,,447,512,16ecaacc723a77d5e07fca2ed0fb45774dcce7fd8a8fb3e4b6bdd2f7e9bbf684
dataset/images/real/wikiArt_real/pablo-picasso_guitar-and-jug-on-a-table-1918.jpg,real,wikiArt,,512,358,719d26dd3e1a1cc6c4b01990df9d73f4af5bb70f36a7f3af64ccc8d7776c6584
dataset/images/real/wikiArt_real/pablo-picasso_guitar-and-sheet-of-music-1912.jpg,real,wikiArt,,512,441,b388c1333baac11180d649f9e88720e38b2b7c04b209df106875eeee5541b276
dataset/images/real/wikiArt_real/pablo-picasso_guitar-and-violin.jpg,real,wikiArt,,424,512,971c776c6ff6d3e40168c3547385ae00bca2d83d69f111b7dc6f2db9f9611fe5
dataset/images/real/wikiArt_real/pablo-picasso_guitar-player-1910.jpg,real,wikiArt,,367,512,1177f1e75f5f20a32773562c45c41bb1436684571c7d498ccff61cd9662a9659
dataset/images/real/wikiArt_real/pablo-picasso_guitar-sheet-music-and-wine-glass-1912.jpg,real,wikiArt,,372,512,a401c7ca23ca7a80f0e0326c37891becc82c458c8a39854a780cae8f3d70eab0
dataset/images/real/wikiArt_real/pablo-picasso_guitar.jpg,real,wikiArt,,512,377,750fa436a4488795bd74646b128713658eca4b5453e81aabee9554bed09b91d6
dataset/images/real/wikiArt_real/pablo-picasso_harlequin-1915.jpg,real,wikiArt,,287,512,62f997f17daa32c7d92654e1d97aba0b240742b02b7b9d6e053f48f605d7b098
dataset/images/real/wikiArt_real/pablo-picasso_harlequin-leaning-1909.jpg,real,wikiArt,,421,512,1f1a0c45f343d1943aa2e8b82ee230e2580b85fc8c1671f377ae7423afc1c9ee
dataset/images/real/wikiArt_real/pablo-picasso_harlequin-s-family-1908.jpg,real,wikiArt,,405,512,f6dc92c37f790dcd739946c966d69c5899bff832cb8d5081d2875f390673a832
dataset/images/real/wikiArt_real/pablo-picasso_harlequinesque-personage-1913.jpg,real,wikiArt,,265,512,40882e63e913bdae4f97ebc16dd12a483ac87934c46a4ebc93b9782306685a4e
dataset/images/real/wikiArt_real/pablo-picasso_head-of-a-man-1.jpg,real,wikiArt,,353,512,ca81cc5b837fd680390748dd3162fc21af6cba22ec8d4eacdcfe0ae925cccc98
dataset/images/real/wikiArt_real/pablo-picasso_head-of-a-man-1913.jpg,real,wikiArt,,379,512,15e2c80ae14df4118fe57d5b45bcf9a6841075130eb877dae6a3cda4edd14feb
dataset/images/real/wikiArt_real/pablo-picasso_head-of-a-man-with-hat-1912.jpg,real,wikiArt,,381,512,aec9a0738e56e1d6d42d8c9c8866924c2ba585ea64d268a79a209fab36737869
dataset/images/real/wikiArt_real/pablo-picasso_head-of-faun-1949.jpg,real,wikiArt,,347,512,9ad6a4142fa67d38406cc33f2605640d14a30e64985c4d4b4d3acca746b1dac3
dataset/images/real/wikiArt_real/pablo-picasso_house-in-the-field-1893.jpg,real,wikiArt,,512,338,98705d99f66b5e75b4382e2823ef0db68ad1ce2a20c23e0c9843c997007ca451
dataset/images/real/wikiArt_real/pablo-picasso_houses-on-the-hill-1909.jpg,real,wikiArt,,512,408,1cbd07f31ab2d74629c3418e8b66191dd90371efdae7c92731da3e4c3874b0d3
dataset/images/real/wikiArt_real/pablo-picasso_jug-and-fruit-dish-1908.jpg,real,wikiArt,,414,512,7e4df0095049327a712ba9bf846726656d59d4e1dba275afd17e445a226fe140
dataset/images/real/wikiArt_real/pablo-picasso_landscape-with-posters-1912.jpg,real,wikiArt,,512,376,767ba1b8159009bee90fc695f11fb16d2172446088b2b74dbadb8c198359ad07
dataset/images/real/wikiArt_real/pablo-picasso_man-with-a-guitar-1911-1.jpg,real,wikiArt,,249,512,a3f1574af72cc3088d0d2d808ef6a8c3dee7d1a72e89cc7f11379f2f782de8ae
dataset/images/real/wikiArt_real/pablo-picasso_man-with-a-guitar-1911.jpg,real,wikiArt,,354,512,7b9b192d1ea5cb38d9817906f7a4e7a64cef6ea6e529b6542ec6e1a6fae4511b
dataset/images/real/wikiArt_real/pablo-picasso_man-with-guitar-1912.jpg,real,wikiArt,,364,512,776a184e7a1b15d3a721d26c3e085afa0219d0442c874dbb098db3f3202a0c5b
dataset/images/real/wikiArt_real/pablo-picasso_man-with-guitar-1913.jpg,real,wikiArt,,343,512,6c0ee9a006df94978747cc5d17f1bfd5e2327e4eeaa750578b3543e14d15a1f9
dataset/images/real/wikiArt_real/pablo-picasso_man-with-mandolin-1920-1.jpg,real,wikiArt,,396,512,960366be5ac086b6182719ae544f4f8c55a082a77a9bed1ed4526d495871dbc7
dataset/images/real/wikiArt_real/pablo-picasso_man-with-pipe-1914.jpg,real,wikiArt,,244,512,7cb40a795a0d171fd544436c5d078de0f9c16191a3fb9e799b9000264ff547e3
dataset/images/real/wikiArt_real/pablo-picasso_my-beautiful-woman-with-guitar-1912.jpg,real,wikiArt,,330,512,2c858aef286aac6b2f31fceed35a767fb9ad302cb1fd70233e546f1fffe78f97
dataset/images/real/wikiArt_real/pablo-picasso_nude-figure.jpg,real,wikiArt,,396,512,a49d9e436085f95a4ae095805fe13d6defd3509da8a6d71d4a59a08178c99908
dataset/images/real/wikiArt_real/pablo-picasso_nude-gathering-flowers-1958.jpg,real,wikiArt,,504,512,2f3fc26590ae42380ac475174fa2a7a4e76a1747b2dcbf57a8d465a4ee9dbc0c
dataset/images/real/wikiArt_real/pablo-picasso_old-woman-stretching-out-her-hands-to-the-fire.jpg,real,wikiArt,,341,512,10297698d57377ec88cad04d6824af1e98001c34c6f019baa965a629aaba2951
dataset/images/real/wikiArt_real/pablo-picasso_partition-bottle-of-port-guitar-playing-cards-1917.jpg,real,wikiArt,,512,424,0320d32b31e5b02b3298845595fd3ff924e67260456cb42460f2a1fa4600c9e8
dataset/images/real/wikiArt_real/pablo-picasso_peasants-1906.jpg,real,wikiArt,,407,512,de8ef699e99f414f7669013483031e97c703a44762934ec40b80cc8185b06acf
dataset/images/real/wikiArt_real/pablo-picasso_pedestal-1914.jpg,real,wikiArt,,343,512,58a8bf7e317a4af09e2eecf8e398fda1d235a71e948e2c6e00435b80d3224cf0
dataset/images/real/wikiArt_real/pablo-picasso_pitcher-and-bowls-1908.jpg,real,wikiArt,,388,512,3a7c5027dba1e9ce48a4d948b0f1d007cf729de0adc766b2072b599d0887bf19
dataset/images/real/wikiArt_real/pablo-picasso_playing-card-and-glass-1914.jpg,real,wikiArt,,512,226,af7445cb2079ef769fe46569f173b4d926eef5fc35d38cecb7674f4640640671
dataset/images/real/wikiArt_real/pablo-picasso_poet-1911.jpg,real,wikiArt,,347,512,2fac87bf66f3453b829b2da147f812fe7aac33d3a1f11ae29e941672f76ba219
dataset/images/real/wikiArt_real/pablo-picasso_portrait-of-ambroise-vollard-1910.jpg,real,wikiArt,,351,512,d073895e3ae2ba7c50dd24d745eef8d228de71898ec293d314be1b0c86706754
dataset/images/real/wikiArt_real/pablo-picasso_portrait-of-daniel-henry-kahnweiler-1910.jpg,real,wikiArt,,367,512,ea92f1c1a7d84aca6611ff01bf8574e76460a9efaf56b4921a3de3601fd9060f
dataset/images/real/wikiArt_real/pablo-picasso_portrait-of-young-girl-1914.jpg,real,wikiArt,,378,512,e421acd885a5e37250a94996b6f4b683fafa36d9d35287e0f1e6a522525a2730
dataset/images/real/wikiArt_real/pablo-picasso_salome-1905.jpg,real,wikiArt,,443,512,9a800411ed29cc16d8e0ed1cca1702ec36adc4bd3dff02b9d1ef82d8fc4144a0
dataset/images/real/wikiArt_real/pablo-picasso_seated-female-nude-1910.jpg,real,wikiArt,,401,512,50572918bb7f10097e23ecaa5085c3bb37750272cd6806aa45b4d3de721c466b
dataset/images/real/wikiArt_real/pablo-picasso_seated-man-with-his-arms-crossed-1915.jpg,real,wikiArt,,283,512,6084a6d76f23340db77e37c34ac1178c6877873e04a0d35d7aa3684e007b5874
dataset/images/real/wikiArt_real/pablo-picasso_seated-nude-and-standing-nude-1906-1.jpg,real,wikiArt,,366,512,02e5d20b6a4308c0affd9dad5aa60c38a93b73a5d05490a390c7ce193404e9ca
dataset/images/real/wikiArt_real/pablo-picasso_seated-woman-1930.jpg,real,wikiArt,,377,512,41aa7d1434d7466705f9054283039b44ed28844cc77641c2bcfe3a397b99adc3
dataset/images/real/wikiArt_real/pablo-picasso_souvenir-from-havre-1912.jpg,real,wikiArt,,348,512,3890b486d87190d9d73cbd7773509b1fcf04a9771b45d0996b3ddbd800c9a764
dataset/images/real/wikiArt_real/pablo-picasso_spanish-still-life-1912.jpg,real,wikiArt,,360,512,05943383694b5ee4b34109adba6c0dfd8bb95b0e4f0c455491182b5c0a0908ac
dataset/images/real/wikiArt_real/pablo-picasso_standing-woman-1946.jpg,real,wikiArt,,320,512,2aa32393cf886186ebaf411acf9de2da43f54f542ea8e344039cacc03dd79852
dataset/images/real/wikiArt_real/pablo-picasso_still-life-1921.jpg,real,wikiArt,,512,252,09e5b779e7b2257a43b0b381a6e24c6ef091e4913abb06a0efe63a2b56aeee9b
dataset/images/real/wikiArt_real/pablo-picasso_still-life-on-the-piano-cort-1911.jpg,real,wikiArt,,512,192,b4d408803db7773a81f26197deb4191f04ca52bb5260a77755431833331bc5d7
dataset/images/real/wikiArt_real/pablo-picasso_still-life-with-bottle-of-anis-del-mono-1909.jpg,real,wikiArt,,404,512,6365563b4dfdea4bb40d65dc46e3724ba63b1d62f62b8fe4239a77de9f8a1def
dataset/images/real/wikiArt_real/pablo-picasso_still-life-with-bottle-of-rum-1911.jpg,real,wikiArt,,415,512,39d191ec5269edc15bb2e50017bd4b2673a03e6d1754515f42dbb31a5218b5bc
dataset/images/real/wikiArt_real/pablo-picasso_still-life-with-bull-s-skull-1939.jpg,real,wikiArt,,512,331,0206487ada60ce20c7d26ebbf0726303b55db005da197adc30a43d533111cf5f
dataset/images/real/wikiArt_real/pablo-picasso_still-life-with-guitar-1914.jpg,real,wikiArt,,402,512,8da22ecb57bc8b6b119f119bdbe64e14e5431837d689cc2030d6add74b385ab5
dataset/images/real/wikiArt_real/pablo-picasso_still-life-with-skull-of-ox-1942.jpg,real,wikiArt,,380,512,d5113208a43086b3e2819edd9c1685f3b18bb0aff776fea06f64f7465c54d0a8
dataset/images/real/wikiArt_real/pablo-picasso_still-life-with-the-caned-chair-1912.jpg,real,wikiArt,,512,391,22bae96d239b7960233ad3778340a40346cc91360a43b050acf4dd9a2184b24b
dataset/images/real/wikiArt_real/pablo-picasso_student-with-newspaper-1913.jpg,real,wikiArt,,409,512,9b758ae3c44cbdf6b192afde2e66c12dac8cbf388171679cbf3abc4287d47fae
dataset/images/real/wikiArt_real/pablo-picasso_student-with-pipe.jpg,real,wikiArt,,411,512,b66f227334c634266266f0f6db55ac1141e54d8ea5c11a90c524ed3973d9db5e
dataset/images/real/wikiArt_real/pablo-picasso_studio.jpg,real,wikiArt,,512,323,d5d22e72ebb07ae2c15469a3be6e05db3f1812ff6eab803445468260d2b0ed13
dataset/images/real/wikiArt_real/pablo-picasso_study-to-girls-from-avignon-1906.jpg,real,wikiArt,,512,370,e4ff2c3a1476d92dcc1412d49ba919dbcdd5068d23a11e27bd2fcb4c399fdad1
dataset/images/real/wikiArt_real/pablo-picasso_table-in-a-cafe-bottle-of-pernod-1912.jpg,real,wikiArt,,361,512,6bf6f615859347120077700a4952a77de54cbd547c24657fbf2532601125b84d
dataset/images/real/wikiArt_real/pablo-picasso_the-aficionado-the-torero-1912.jpg,real,wikiArt,,306,512,7b2da78de35ccb4fa9119181d9551f5f90f76375f647b4f091b2279dfcc28659
dataset/images/real/wikiArt_real/pablo-picasso_the-chess-1911.jpg,real,wikiArt,,512,411,92c6298ec8041a75de2db165bcb44fb0e8aaec542b9a622b5acb31bf959a2b4c
dataset/images/real/wikiArt_real/pablo-picasso_the-dining-room-of-vauvenargues-1959.jpg,real,wikiArt,,512,356,00783101e060d37a41c0f094e32a3349e28453dbb3f4f8427558c46ee17751c5
dataset/images/real/wikiArt_real/pablo-picasso_the-fool-1904-1.jpg,real,wikiArt,,368,512,b6303313314e1c35d0c88f2d4148b191c9b85fcb08487a2f7fbcca46071654d0
dataset/images/real/wikiArt_real/pablo-picasso_the-girls-of-avignon-study-1907.jpg,real,wikiArt,,512,413,e7206a229912f44e8b227ff8218c5e2d91039835c1e5b09fe36a021876ae9fe6
dataset/images/real/wikiArt_real/pablo-picasso_the-guitar-1913.jpg,real,wikiArt,,375,512,8092adf600c719159ea1319c67273f248dc1fea5c96f5399ff6e505517b60cc1
dataset/images/real/wikiArt_real/pablo-picasso_the-guitar-1916.jpg,real,wikiArt,,512,422,67d347a8394206a939ee996538dc10a787621d4fea5c5ce0c3b53f7488643b9f
dataset/images/real/wikiArt_real/pablo-picasso_the-mandolinist-1911.jpg,real,wikiArt,,350,512,da69a15f1fbb41a6c9756d61ecbd8d087ca1c1909375683aa663f8e3e6453cba
dataset/images/real/wikiArt_real/pablo-picasso_the-piano-accordionist-1911.jpg,real,wikiArt,,350,512,edf415687f1f255de771fb346af772873a720c92e8d08c2daa103025aadf97ae
dataset/images/real/wikiArt_real/pablo-picasso_the-pigeon-pea-1912.jpg,real,wikiArt,,410,512,c7dd6041854fa3b6ec77800339fec5b0422598af24dd0009ff9d827377c03e05
dataset/images/real/wikiArt_real/pablo-picasso_the-shell-saint-jacques-our-future-is-in-the-air-1912.jpg,real,wikiArt,,512,363,5f30380d6a5532ae36ded7b6d73e3f102ae925056ac3f161b3776216ff93f800
dataset/images/real/wikiArt_real/pablo-picasso_the-tavern-1914.jpg,real,wikiArt,,512,398,41caa8dd5970cfb759304cad9ad8a75d0980d6516ce17296f6f606d88f8fc607
dataset/images/real/wikiArt_real/pablo-picasso_two-seated-women-1958.jpg,real,wikiArt,,512,384,08bf72e5a37ee2ad8d012cef653e135b9b20630400e3a1e4a5f0dbd8b0139d0e
dataset/images/real/wikiArt_real/pablo-picasso_violin-1.jpg,real,wikiArt,,382,512,8254da8476f1ff823f186612347a3830a8d7453d35967f3b183cb42316b1f11e
dataset/images/real/wikiArt_real/pablo-picasso_violin-1913.jpg,real,wikiArt,,295,512,28a5e40ceededc1fdb3c5429ee10261d3294f32c60f75e50a47e2811fca5d3fe
dataset/images/real/wikiArt_real/pablo-picasso_violin-glass-pipe-and-inkwell-1912.jpg,real,wikiArt,,345,512,7d10c57c0532eebf91f85cc6ce6c9cd15c3266fcc78a9c98fc48cc65cfd15ab3
dataset/images/real/wikiArt_real/pablo-picasso_violin.jpg,real,wikiArt,,389,512,b9fa362e80eb7313f91773fbecc3a4bef6464bc7488ca3ba705fced86c588908
dataset/images/real/wikiArt_real/pablo-picasso_william-uhde-1910.jpg,real,wikiArt,,368,512,0d77cc568f92202aa20f63722cd23f69e8ebe197785079cac0783e358ffb94e4
dataset/images/real/wikiArt_real/pablo-picasso_woman-and-pears-fernande-1909.jpg,real,wikiArt,,404,512,10db4ee3b54f450ccdb06b250b1086ed3ff711f817a2c01def644344ec3718dc
dataset/images/real/wikiArt_real/pablo-picasso_woman-sitting-in-an-armchair.jpg,real,wikiArt,,404,512,e9c6323e76e7be55403895d578c13c5f18033788f7ab8132daa009172d0f78fc
dataset/images/real/wikiArt_real/pablo-picasso_woman-with-a-mandolin-1909.jpg,real,wikiArt,,404,512,7ec9ebd835528a88f2fb71f91294a27ea233db4da94c7c1b7b9559ce34fb817a
dataset/images/real/wikiArt_real/pablo-picasso_woman-with-blue-hat-1901.jpg,real,wikiArt,,420,512,41e1fc0216bd5e31f759d2dc51d22339fb1f4d4e55fc45fae01fb466a80ff391
dataset/images/real/wikiArt_real/pablo-picasso_woman-with-cap-1901.jpg,real,wikiArt,,411,512,8631f86110d221747c7bf91ecb5b217c582bf61f30cf44a184bef5ba1a4f3c5b
dataset/images/real/wikiArt_real/pablo-picasso_woman-with-guitar-and-piano-1911.jpg,real,wikiArt,,367,512,000a1b474d49687415792aac2fe2098e43c56bd42094fdcdeb157e94a7e1a700
dataset/images/real/wikiArt_real/pablo-picasso_woman-with-guitar.jpg,real,wikiArt,,414,512,f7a3e238d7511f2cff00df66cc7effedf9ab8776a5311760d0ee91e090a8657a
dataset/images/real/wikiArt_real/pablo-picasso_woman-with-mandolin-1909.jpg,real,wikiArt,,408,512,6d2bdf380fe17a2dff97bd2ada00f1f9408bd7e58cdea4beab6cbc996aa80c80
dataset/images/real/wikiArt_real/panayiotis-tetsis_seascape.jpg,real,wikiArt,,512,411,691b912e08b0614f8386e1ba9c87556ff21ebeab45dfa51ceffe88626a638bcc
dataset/images/real/wikiArt_real/paolo-scheggi_struttura-modulare-1967.jpg,real,wikiArt,,512,509,e3765f1746dd5908f0e1a05ac8136f442f6fe14f4fe570bfeee3a8fc0f189c17
dataset/images/real/wikiArt_real/paolo-uccello_creation-of-adam-1445.jpg,real,wikiArt,,512,375,67abeeb2f74704a39362bb429ce8f20cbab7df12110e83d09b66b3b138554024
dataset/images/real/wikiArt_real/paolo-uccello_crucifixion-1430.jpg,real,wikiArt,,512,418,f3f0b30c8877eb6d0ec4666ac86b2fd48830b324734786c76962e72d3f74b3c3
dataset/images/real/wikiArt_real/paolo-uccello_scene-temple-mary-1440.jpg,real,wikiArt,,512,409,98a37ff9e51d667a5493c46f6d229433ddcab1d75b4af633ce269bc93afecb65
dataset/images/real/wikiArt_real/paolo-uccello_st-dominic.jpg,real,wikiArt,,231,512,8a711186d17281fbe87d0039d5d05d9a1d94c9138506b1308f83d7f71fbe2185
dataset/images/real/wikiArt_real/paolo-uccello_st-paul.jpg,real,wikiArt,,201,512,d9065aaff2ed76710935ce0d277543e713a97987f891dafa8ab91681a9b9026d
dataset/images/real/wikiArt_real/paolo-uccello_the-adoration-of-the-kings.jpg,real,wikiArt,,512,333,01e07b591eda4aa6571ad7b8218ba81f0e75f90fd0632ecd9abf7dfc9163c3ee
dataset/images/real/wikiArt_real/paolo-uccello_tobias-and-the-angel.jpg,real,wikiArt,,374,512,e02ecb776425c5dc95f3b0803a9d487cfbd81a68685e9fb7c5a2af82d5dfe179
dataset/images/real/wikiArt_real/paolo-veronese_baptism-of-christ.jpg,real,wikiArt,,253,512,a92c31abc3d433d7701ad7aa87d3e3223e5214f6bc66e4b31441b72803527b17
dataset/images/real/wikiArt_real/paolo-veronese_cephalus-and-procris.jpg,real,wikiArt,,512,432,ca1d52c926381de265b3a7408836a12c682ec6a7102e6d2899a4904c428359f3
dataset/images/real/wikiArt_real/paolo-veronese_illusory-door-1561.jpg,real,wikiArt,,432,512,52cb078cfde5a9ae7c2583e178522419eac9cdcabdf488da08645aedcb18221c
dataset/images/real/wikiArt_real/paolo-veronese_iseppo-and-adriano-da-porto-1552.jpg,real,wikiArt,,327,512,7ad72d7bd0b6bc37e9022a5f70c361e6b460a13d9a823d3efbaf506cd3b6f4e4
dataset/images/real/wikiArt_real/paolo-veronese_jesus-among-the-doctors-1558.jpg,real,wikiArt,,512,272,798b17e75f0b5805da0a630a3a204c425c9143147e3fa55271a7ccd29ebb821a
dataset/images/real/wikiArt_real/paolo-veronese_jesus-healing-the-servant-of-a-centurion.jpg,real,wikiArt,,512,252,8e31e101b70bd00fd2595a35e09bc4eb3d4edb6bfa2c613984893a033350c0c3
dataset/images/real/wikiArt_real/paolo-veronese_portrait-of-agostino-barbarigo.jpg,real,wikiArt,,409,512,935e7611ea8bedad40ddae3c995340b5db82c19cd1f4f953c39aa98cd560d8a9
dataset/images/real/wikiArt_real/paolo-veronese_presentation-in-the-temple-1560.jpg,real,wikiArt,,427,512,a927b272221f99ae5fc971251998135b652415d02fd4ffe7284928d0861fc45b
dataset/images/real/wikiArt_real/paolo-veronese_raising-of-the-daughter-of-jairus.jpg,real,wikiArt,,425,512,3433ef168c017aaaab07ea7e3c45dd68e3a0696213197821f65654997983ca90
dataset/images/real/wikiArt_real/paolo-veronese_rebecca-at-the-well-1585.jpg,real,wikiArt,,512,263,b1265ab66f4e4309b663b798cb88ae340a443f22e7d247c80e038850293f5ec6
dataset/images/real/wikiArt_real/paolo-veronese_saint-barnabas-healing-the-sick-1566.jpg,real,wikiArt,,371,512,0f48eea876e478442ccf96b0d8c73ec1f60b22ec7b29dd9f8dbd5459662036e3
dataset/images/real/wikiArt_real/paolo-veronese_saints-mark-and-marcellinus-being-led-to-martyrdom.jpg,real,wikiArt,,512,338,587e0555bc071eb9c6f0698d3f75a62c60a20550982481ecd717a5b894807a46
dataset/images/real/wikiArt_real/paolo-veronese_st-jerome.jpg,real,wikiArt,,341,512,d380879b55b56fc4b5233c8aae1d117b7d0f0734b2c6611da053efdbf9578516
dataset/images/real/wikiArt_real/paolo-veronese_st-luke-1555.jpg,real,wikiArt,,512,185,0cab7ccb021a7b6a23a27b8724c6cc757330aac3c205f46d5aeaa6f3b1c4e0bc
dataset/images/real/wikiArt_real/paolo-veronese_st-nicholas-named-bishop-of-myra-1582.jpg,real,wikiArt,,512,484,3f5a61657f3ef7fbbf10406266ec6e1e0bd42fc90791e93d16b0eabad94bc139
dataset/images/real/wikiArt_real/paolo-veronese_susanna-in-the-bath.jpg,real,wikiArt,,501,512,ffc5f8314bb3463eef5d13aebf5603f4fd300c1661c69cedf1aaba63f2d11567
dataset/images/real/wikiArt_real/paolo-veronese_temptation-of-st-anthony-1552.jpg,real,wikiArt,,439,512,fd0a7e7431a625a20aafa313c4d82797b63e6fba6cf1a17698e5f33ddbf50e86
dataset/images/real/wikiArt_real/paolo-veronese_the-finding-of-moses.jpg,real,wikiArt,,512,350,c3aeb73625bab79214a6c67f1194b4968393b00566faf033f7471b28abe2d370
dataset/images/real/wikiArt_real/paolo-veronese_the-resurrection-of-christ.jpg,real,wikiArt,,381,512,1d84c3dacc691d49425a1551321141ed942e88d65625ecee296b67c0bb97a8bd
