original_path,edited_path,mask_path,edit_type,source,prompt,caption,url,sha256,height,width
dataset/images/tamper_localization/originals/IMD2020/129344407@N05_42376092904.jpg,dataset/images/tamper_localization/edited/IMD2020/129344407@N05_42376092904.jpg,dataset/images/tamper_localization/masks/IMD2020/129344407@N05_42376092904.jpg,inpainting,IMD2020,,,,5085ba7356240648bdf7411535a65ae066f86eca555f0b8003bcc90c129cef2c,582,1024
dataset/images/tamper_localization/originals/IMD2020/129344407@N05_42880460822.jpg,dataset/images/tamper_localization/edited/IMD2020/129344407@N05_42880460822.jpg,dataset/images/tamper_localization/masks/IMD2020/129344407@N05_42880460822.jpg,inpainting,IMD2020,,,,7d0553157c1df560bd56e020099624ced40dff448cb93c3ed1594cc5564b41d8,582,1024
dataset/images/tamper_localization/originals/IMD2020/129344407@N05_43094587021.jpg,dataset/images/tamper_localization/edited/IMD2020/129344407@N05_43094587021.jpg,dataset/images/tamper_localization/masks/IMD2020/129344407@N05_43094587021.jpg,inpainting,IMD2020,,,,a1ebcdd7967e1138fe57bb1e295ab82542c8b2d130ee7c5ac7d4e3f1615d8520,582,1024
dataset/images/tamper_localization/originals/IMD2020/129344407@N05_43172281784.jpg,dataset/images/tamper_localization/edited/IMD2020/129344407@N05_43172281784.jpg,dataset/images/tamper_localization/masks/IMD2020/129344407@N05_43172281784.jpg,inpainting,IMD2020,,,,a7ab5a0d4f9c265e75e492a11824610fba4c7b7961740ccd1532a78fe5712f3f,582,1024
dataset/images/tamper_localization/originals/IMD2020/129456803@N08_16083822571.jpg,dataset/images/tamper_localization/edited/IMD2020/129456803@N08_16083822571.jpg,dataset/images/tamper_localization/masks/IMD2020/129456803@N08_16083822571.jpg,inpainting,IMD2020,,,,7e6e036ec126053ac3423d7153864e1ff02fa7bf98e89dffefb808a0ca49b35d,1024,757
dataset/images/tamper_localization/originals/IMD2020/129469079@N02_15825745145.jpg,dataset/images/tamper_localization/edited/IMD2020/129469079@N02_15825745145.jpg,dataset/images/tamper_localization/masks/IMD2020/129469079@N02_15825745145.jpg,inpainting,IMD2020,,,,c02eb22c8b0e7653becfd21a013f1183255c110e0847cbb00887a0e0cc489dea,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33340242198.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33340242198.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33340242198.jpg,inpainting,IMD2020,,,,adc3affa2dd4ce9a0941f6c55f0fac3718cf9c1984084fc832f740d787b0de0f,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33340243008.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33340243008.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33340243008.jpg,inpainting,IMD2020,,,,66c48a82b7318358b363b0d30dd42dde95ae0e9281ec4b66b0ab377dffd65b12,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33340244038.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33340244038.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33340244038.jpg,inpainting,IMD2020,,,,82afaa50ec2bc78d62daff4544d1b28551523c6fb1a86a137daef460b6a8e7c2,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33340244798.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33340244798.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33340244798.jpg,inpainting,IMD2020,,,,c855fe1b781b4f4f6d87be9b0acab3f52ace7f4b2cbca0fce161a2bf16a94e77,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33340245688.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33340245688.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33340245688.jpg,inpainting,IMD2020,,,,1dec38b2ae854b2bc4e457e5407f18d2f0a9922808cf0e574ac6da3cd3b0525c,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33340246338.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33340246338.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33340246338.jpg,inpainting,IMD2020,,,,441b7b335180c702e202c48c70d7effa09cb252877264c323973c61e16523314,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378013098.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378013098.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378013098.jpg,inpainting,IMD2020,,,,a29d93866261f967abb30d75348e7182e44399259c93c788ed658fc3575fb8d5,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378013348.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378013348.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378013348.jpg,inpainting,IMD2020,,,,2f85cb92cd60d32af6192962300c0f22524472c32475d915031168545cfd05ca,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378013548.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378013548.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378013548.jpg,inpainting,IMD2020,,,,3f14b787c63d2b507342f6a69a1679ae06d93b63e698b44a932b74d34dd23110,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378013968.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378013968.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378013968.jpg,inpainting,IMD2020,,,,78c4bfcfbe839f07fe5f5b8029b694f68d452b3004c2ff8b9b32cf94fb7c0d95,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378014438.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378014438.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378014438.jpg,inpainting,IMD2020,,,,5b653e9bab3d52919b2f7d7f4fab7b94fd72d48565c7914fac47bc5746d18144,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378014698.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378014698.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378014698.jpg,inpainting,IMD2020,,,,38e415c2056df00c132b9de3af765c851178ac6f151a30d6bc5351ecb73e3696,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378014988.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378014988.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378014988.jpg,inpainting,IMD2020,,,,49acfd08140f5c57331c84925a12fe151f2e3ab66fe48071affa7ee8efde5d23,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_33378015338.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_33378015338.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_33378015338.jpg,inpainting,IMD2020,,,,a7f068baa3a36c0aa337a23bc2a35e15074393dbad180a747725d7aab41965aa,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_46492310094.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_46492310094.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_46492310094.jpg,inpainting,IMD2020,,,,c1a9ad6c42f597e0e65649796bb7bd92d9b8709b24cce6b686e4c5d3e500f421,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_46492310334.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_46492310334.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_46492310334.jpg,inpainting,IMD2020,,,,9e3131c92c1d2780ad0cab3dd524a36fc4f9b5274c2a1f16bf0ebcccd22cea41,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_46492310694.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_46492310694.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_46492310694.jpg,inpainting,IMD2020,,,,95abe7f618cb13df0925e5aacf8deefe0cb3a1e506670bd66a84119392f959c0,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_47244713551.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_47244713551.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_47244713551.jpg,inpainting,IMD2020,,,,4db7be3128304487b5587601016faa1c7bf99cb2ff2d6340540fe35c24af8c24,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_47244714681.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_47244714681.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_47244714681.jpg,inpainting,IMD2020,,,,f932ccc9a7eac25127affe30fd9d5f7063c1c1223f61a0811dd96b1a440c5df9,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_47244715351.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_47244715351.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_47244715351.jpg,inpainting,IMD2020,,,,83db6e41ed91d1cef910b9e5fa1cb99d0c36bb120958c6836d2770dd66208855,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_47244716281.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_47244716281.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_47244716281.jpg,inpainting,IMD2020,,,,d63044521392e97e2aa0192cf2089983d0ca8d4ed640dc0dd8922ae1897d363e,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_47244717091.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_47244717091.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_47244717091.jpg,inpainting,IMD2020,,,,0df6fd3663e4446a627ccab9b69bd58164b8a9a30bb81c164fbf304c9f54b522,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_47244718011.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_47244718011.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_47244718011.jpg,inpainting,IMD2020,,,,6a2de7a2e28027bcf417d50929eb3f8e475c12d7a8832e9d434c428dc0f82c49,576,1024
dataset/images/tamper_localization/originals/IMD2020/129621946@N07_47244719101.jpg,dataset/images/tamper_localization/edited/IMD2020/129621946@N07_47244719101.jpg,dataset/images/tamper_localization/masks/IMD2020/129621946@N07_47244719101.jpg,inpainting,IMD2020,,,,99a21e69b8ac8020dce2a9defa62ed9fdd0c857d7e1f8ff6cb71329823693973,576,1024
dataset/images/tamper_localization/originals/IMD2020/129657405@N05_15738093749.jpg,dataset/images/tamper_localization/edited/IMD2020/129657405@N05_15738093749.jpg,dataset/images/tamper_localization/masks/IMD2020/129657405@N05_15738093749.jpg,inpainting,IMD2020,,,,b4ce1a4dafe1215af29688a0ddb066e5d213eb0e8767364211ee1c94bda9f393,768,1024
dataset/images/tamper_localization/originals/IMD2020/129657405@N05_25661576712.jpg,dataset/images/tamper_localization/edited/IMD2020/129657405@N05_25661576712.jpg,dataset/images/tamper_localization/masks/IMD2020/129657405@N05_25661576712.jpg,inpainting,IMD2020,,,,6e9df9f90f2ffdfc5fa04894ecaa8909464684980fe6a6aeddaf24d8df71dce9,765,1024
dataset/images/tamper_localization/originals/IMD2020/129737211@N06_48688740593.jpg,dataset/images/tamper_localization/edited/IMD2020/129737211@N06_48688740593.jpg,dataset/images/tamper_localization/masks/IMD2020/129737211@N06_48688740593.jpg,inpainting,IMD2020,,,,1a38c3346f487214d8ff9308d3ebc51e23d046861c0fc1f07ed13ded138e9a7f,1024,768
dataset/images/tamper_localization/originals/IMD2020/129822088@N05_15630947384.jpg,dataset/images/tamper_localization/edited/IMD2020/129822088@N05_15630947384.jpg,dataset/images/tamper_localization/masks/IMD2020/129822088@N05_15630947384.jpg,inpainting,IMD2020,,,,3810750dc62a968159272e67e3627240ba7693edaf9ec03bc9e3d2cdf204eb7d,512,1024
dataset/images/tamper_localization/originals/IMD2020/129822088@N05_15633446683.jpg,dataset/images/tamper_localization/edited/IMD2020/129822088@N05_15633446683.jpg,dataset/images/tamper_localization/masks/IMD2020/129822088@N05_15633446683.jpg,inpainting,IMD2020,,,,6690e4a7c3aabc5ea63de1a0f13ed0a7f0968488c92d0909dd2a3d5925bd3f29,576,1024
dataset/images/tamper_localization/originals/IMD2020/129822088@N05_15633483853.jpg,dataset/images/tamper_localization/edited/IMD2020/129822088@N05_15633483853.jpg,dataset/images/tamper_localization/masks/IMD2020/129822088@N05_15633483853.jpg,inpainting,IMD2020,,,,1a6d4fe33a2471379a3a601e945039cf5dfd2cc75ac877fb971d1386b9bb1edb,512,1024
dataset/images/tamper_localization/originals/IMD2020/129822088@N05_16067533207.jpg,dataset/images/tamper_localization/edited/IMD2020/129822088@N05_16067533207.jpg,dataset/images/tamper_localization/masks/IMD2020/129822088@N05_16067533207.jpg,inpainting,IMD2020,,,,c9959788798c37ddf4c701b03a7b0540a9287c82ab0275cd492f3eff1511e315,512,1024
dataset/images/tamper_localization/originals/IMD2020/129822088@N05_16227381866.jpg,dataset/images/tamper_localization/edited/IMD2020/129822088@N05_16227381866.jpg,dataset/images/tamper_localization/masks/IMD2020/129822088@N05_16227381866.jpg,inpainting,IMD2020,,,,ee44bae6a6771a0509f095b20d0542be840d7e337b20211844a232f7fcdd2609,768,1024
dataset/images/tamper_localization/originals/IMD2020/129822088@N05_16251469561.jpg,dataset/images/tamper_localization/edited/IMD2020/129822088@N05_16251469561.jpg,dataset/images/tamper_localization/masks/IMD2020/129822088@N05_16251469561.jpg,inpainting,IMD2020,,,,2e8d26cf09e22e8a8b806a0257197fb52dc54951919ffa79bdbb7fa4b6b536e7,636,1024
dataset/images/tamper_localization/originals/IMD2020/129822088@N05_16252471702.jpg,dataset/images/tamper_localization/edited/IMD2020/129822088@N05_16252471702.jpg,dataset/images/tamper_localization/masks/IMD2020/129822088@N05_16252471702.jpg,inpainting,IMD2020,,,,3c300f1576fa46894031ee9e3965cd66ea1ed0c0bf0f00542a079c22a6fd041d,512,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052487464.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052487464.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052487464.jpg,inpainting,IMD2020,,,,176e721bee96d67e2af12bb74c854ab266a925e0d84111442871ab8e7e12e7e5,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052487894.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052487894.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052487894.jpg,inpainting,IMD2020,,,,0a4a677405deb4f382710c6b8a0e14b72cfea15feb633f49a3d10f2bbb03a595,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052488304.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052488304.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052488304.jpg,inpainting,IMD2020,,,,6f1cbbd25671160432f411fc3a77bbf428576cb9bafab51d47a263ef11bf3aa0,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052489154.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052489154.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052489154.jpg,inpainting,IMD2020,,,,ef4f40461788f4675ce1712aaddfc0e2bd6417ba8ebbb5ac956b0e08a2de3da3,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052489794.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052489794.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052489794.jpg,inpainting,IMD2020,,,,332b08a615f5b0a65efc109f68a83fe0b405d2d6a4848c24cb35bbefd970e8db,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052490194.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052490194.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052490194.jpg,inpainting,IMD2020,,,,16df47baf0afb00da16ab154e96dad6185517ce2d425149ad3615f583e32befa,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052490694.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052490694.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052490694.jpg,inpainting,IMD2020,,,,44acd28d26644dad942ef7dbb0d7935f22ceef7b01d072b21dab148c4d67994a,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36052491244.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36052491244.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36052491244.jpg,inpainting,IMD2020,,,,5ce8c7bab3bf77327f3bc1c56eb832a796b641e63053b883ccda98967fe23ab0,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36490073450.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36490073450.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36490073450.jpg,inpainting,IMD2020,,,,bbf5374aa9b4564661b8029139eb568fd773c2cbda039e739bf939c205b4a19a,768,1024
dataset/images/tamper_localization/originals/IMD2020/129897501@N02_36715710582.jpg,dataset/images/tamper_localization/edited/IMD2020/129897501@N02_36715710582.jpg,dataset/images/tamper_localization/masks/IMD2020/129897501@N02_36715710582.jpg,inpainting,IMD2020,,,,7268133dbd46dbac14383078273399f60102bcfce7fe769f154fdd3f860056ab,768,1024
dataset/images/tamper_localization/originals/IMD2020/130275500@N02_16978367697.jpg,dataset/images/tamper_localization/edited/IMD2020/130275500@N02_16978367697.jpg,dataset/images/tamper_localization/masks/IMD2020/130275500@N02_16978367697.jpg,inpainting,IMD2020,,,,c8e268c2dd13e45bd80357ee2e1832980fcdc7fcefa10e8a7fe996b127b4801b,768,1024
dataset/images/tamper_localization/originals/IMD2020/130275500@N02_25383058980.jpg,dataset/images/tamper_localization/edited/IMD2020/130275500@N02_25383058980.jpg,dataset/images/tamper_localization/masks/IMD2020/130275500@N02_25383058980.jpg,inpainting,IMD2020,,,,0cae66faabd1125106d19ea8f396f51d70e5d6b7e9157fa1af65244fda001d3b,768,1024
dataset/images/tamper_localization/originals/IMD2020/130467353@N06_16052336089.jpg,dataset/images/tamper_localization/edited/IMD2020/130467353@N06_16052336089.jpg,dataset/images/tamper_localization/masks/IMD2020/130467353@N06_16052336089.jpg,inpainting,IMD2020,,,,402aa076d6c06b1218a0d905989b8d532f9b141244765dc300c102a17afcd42a,769,1024
dataset/images/tamper_localization/originals/IMD2020/130467353@N06_16052606177.jpg,dataset/images/tamper_localization/edited/IMD2020/130467353@N06_16052606177.jpg,dataset/images/tamper_localization/masks/IMD2020/130467353@N06_16052606177.jpg,inpainting,IMD2020,,,,39293f9ce22075debb6ccec70abaf5a5745332d315c9ae5820ea1b174c14d116,770,1024
dataset/images/tamper_localization/originals/IMD2020/130520284@N03_16365448083.jpg,dataset/images/tamper_localization/edited/IMD2020/130520284@N03_16365448083.jpg,dataset/images/tamper_localization/masks/IMD2020/130520284@N03_16365448083.jpg,inpainting,IMD2020,,,,bf520108a36a1f076662a90c886bd617a271e156ab5f3936a51eb67c8023c84c,1024,768
dataset/images/tamper_localization/originals/IMD2020/130520284@N03_16709969167.jpg,dataset/images/tamper_localization/edited/IMD2020/130520284@N03_16709969167.jpg,dataset/images/tamper_localization/masks/IMD2020/130520284@N03_16709969167.jpg,inpainting,IMD2020,,,,274429b4055307f31abbf32885b372bd3419690a0bd6f1160558e7ddaf55496b,1024,768
dataset/images/tamper_localization/originals/IMD2020/130538557@N07_22991799489.jpg,dataset/images/tamper_localization/edited/IMD2020/130538557@N07_22991799489.jpg,dataset/images/tamper_localization/masks/IMD2020/130538557@N07_22991799489.jpg,inpainting,IMD2020,,,,991a3bc4ba0476adcead27a875a58b4ebdea6516d8cd33383bce7b0524e7d0d2,768,1024
dataset/images/tamper_localization/originals/IMD2020/130538557@N07_23276991711.jpg,dataset/images/tamper_localization/edited/IMD2020/130538557@N07_23276991711.jpg,dataset/images/tamper_localization/masks/IMD2020/130538557@N07_23276991711.jpg,inpainting,IMD2020,,,,6e5a8ee5ef5a9333c0e0736fab42bb7e3fff468a7f1f272647a0506922b0c5fd,1024,768
dataset/images/tamper_localization/originals/IMD2020/130538557@N07_23277154361.jpg,dataset/images/tamper_localization/edited/IMD2020/130538557@N07_23277154361.jpg,dataset/images/tamper_localization/masks/IMD2020/130538557@N07_23277154361.jpg,inpainting,IMD2020,,,,1e2f5dec1b6474977c4fcbfe32df0c743614db28897adae6a711dc2a395f3135,1024,768
dataset/images/tamper_localization/originals/IMD2020/130538557@N07_23333603176.jpg,dataset/images/tamper_localization/edited/IMD2020/130538557@N07_23333603176.jpg,dataset/images/tamper_localization/masks/IMD2020/130538557@N07_23333603176.jpg,inpainting,IMD2020,,,,0194801d4ca077fe9f2a73e2216c514bcd355584b23dbe4fead6714516934154,1023,771
dataset/images/tamper_localization/originals/IMD2020/130538557@N07_23359486705.jpg,dataset/images/tamper_localization/edited/IMD2020/130538557@N07_23359486705.jpg,dataset/images/tamper_localization/masks/IMD2020/130538557@N07_23359486705.jpg,inpainting,IMD2020,,,,5b77b48791ef6669609f6abe4d037e2198843ff096d8ebafca9bc63e178d4acd,768,1024
dataset/images/tamper_localization/originals/IMD2020/130538557@N07_23359487005.jpg,dataset/images/tamper_localization/edited/IMD2020/130538557@N07_23359487005.jpg,dataset/images/tamper_localization/masks/IMD2020/130538557@N07_23359487005.jpg,inpainting,IMD2020,,,,f49e7266f6df1fec2b3f65ae202fceac0dd91847e97463897e1ff4d3a3e9a33f,566,1024
dataset/images/tamper_localization/originals/IMD2020/130538557@N07_28416639122.jpg,dataset/images/tamper_localization/edited/IMD2020/130538557@N07_28416639122.jpg,dataset/images/tamper_localization/masks/IMD2020/130538557@N07_28416639122.jpg,inpainting,IMD2020,,,,a9d8c98678f2b78dfa9fbbebaf03bbabf9b8314bf80dda46bea5ec9fd3ac0a19,768,1024
dataset/images/tamper_localization/originals/IMD2020/130570030@N03_16663367820.jpg,dataset/images/tamper_localization/edited/IMD2020/130570030@N03_16663367820.jpg,dataset/images/tamper_localization/masks/IMD2020/130570030@N03_16663367820.jpg,inpainting,IMD2020,,,,2f767f8dacd785fce46fdff331ba0fefcbd3c86a601cc413c254ee71936928ff,1023,678
dataset/images/tamper_localization/originals/IMD2020/130616779@N05_16385341609.jpg,dataset/images/tamper_localization/edited/IMD2020/130616779@N05_16385341609.jpg,dataset/images/tamper_localization/masks/IMD2020/130616779@N05_16385341609.jpg,inpainting,IMD2020,,,,b11c8c1e41459772ad4d5f650dc8975c7b221a0f2bfe0b2f84b72e064f6d1f12,514,1024
dataset/images/tamper_localization/originals/IMD2020/130616779@N05_16545595356.jpg,dataset/images/tamper_localization/edited/IMD2020/130616779@N05_16545595356.jpg,dataset/images/tamper_localization/masks/IMD2020/130616779@N05_16545595356.jpg,inpainting,IMD2020,,,,cfa13a9e4e1a85874fb00f894344cf1c67907feef2721cdf63ebedbe709b91ca,768,1024
dataset/images/tamper_localization/originals/IMD2020/130789082@N08_36130760053.jpg,dataset/images/tamper_localization/edited/IMD2020/130789082@N08_36130760053.jpg,dataset/images/tamper_localization/masks/IMD2020/130789082@N08_36130760053.jpg,inpainting,IMD2020,,,,001ae2c2d625d3fa884514815b1fcb76d69d971032a6f51b0d11eb8f6d7c2ab6,754,1024
dataset/images/tamper_localization/originals/IMD2020/130847452@N08_16667677802.jpg,dataset/images/tamper_localization/edited/IMD2020/130847452@N08_16667677802.jpg,dataset/images/tamper_localization/masks/IMD2020/130847452@N08_16667677802.jpg,inpainting,IMD2020,,,,addfacaaf4ed71679bf303cbda82c1ac896dfef6f748f151ddf23cdee61701a1,1024,922
dataset/images/tamper_localization/originals/IMD2020/130906625@N07_15736875674.jpg,dataset/images/tamper_localization/edited/IMD2020/130906625@N07_15736875674.jpg,dataset/images/tamper_localization/masks/IMD2020/130906625@N07_15736875674.jpg,inpainting,IMD2020,,,,698acddb9827bbc943435e9048a08902790b31f454551c82d2f691781f4478f0,768,1024
dataset/images/tamper_localization/originals/IMD2020/130906625@N07_15739883503.jpg,dataset/images/tamper_localization/edited/IMD2020/130906625@N07_15739883503.jpg,dataset/images/tamper_localization/masks/IMD2020/130906625@N07_15739883503.jpg,inpainting,IMD2020,,,,7fb9ac58f2d4c365a970c16cd5e31fd2a180539d7a391399ba5612ecdc2f2bbe,819,1024
dataset/images/tamper_localization/originals/IMD2020/130906625@N07_16171922860.jpg,dataset/images/tamper_localization/edited/IMD2020/130906625@N07_16171922860.jpg,dataset/images/tamper_localization/masks/IMD2020/130906625@N07_16171922860.jpg,inpainting,IMD2020,,,,bc8057f7fb3d28e022d7f87629d65ea7da91178c440828eec05f7cdb15ca6801,768,1024
dataset/images/tamper_localization/originals/IMD2020/130906625@N07_16357535501.jpg,dataset/images/tamper_localization/edited/IMD2020/130906625@N07_16357535501.jpg,dataset/images/tamper_localization/masks/IMD2020/130906625@N07_16357535501.jpg,inpainting,IMD2020,,,,5238bee08c76b92297359e241269d1a891deb6be0559f12d9d834e1c0b35106c,768,1024
dataset/images/tamper_localization/originals/IMD2020/130906625@N07_16357535621.jpg,dataset/images/tamper_localization/edited/IMD2020/130906625@N07_16357535621.jpg,dataset/images/tamper_localization/masks/IMD2020/130906625@N07_16357535621.jpg,inpainting,IMD2020,,,,5572a8ffd68da6c3f4b2a58bf4e0c3645d13f94fea10a3a4ad16ea8d14e8ab4c,768,1024
dataset/images/tamper_localization/originals/IMD2020/130906625@N07_16358406782.jpg,dataset/images/tamper_localization/edited/IMD2020/130906625@N07_16358406782.jpg,dataset/images/tamper_localization/masks/IMD2020/130906625@N07_16358406782.jpg,inpainting,IMD2020,,,,c1b153257354d2835e1d7ce50d611a4bea4209a81cdfd21ad1cde25ba5a9684b,768,1024
dataset/images/tamper_localization/originals/IMD2020/130940635@N02_16771372661.jpg,dataset/images/tamper_localization/edited/IMD2020/130940635@N02_16771372661.jpg,dataset/images/tamper_localization/masks/IMD2020/130940635@N02_16771372661.jpg,inpainting,IMD2020,,,,d62ec8f24c1ec18b0d835bf5947242236bd36bba010c03302ad5e642f306ce67,768,1024
dataset/images/tamper_localization/originals/IMD2020/130969846@N07_24318816924.jpg,dataset/images/tamper_localization/edited/IMD2020/130969846@N07_24318816924.jpg,dataset/images/tamper_localization/masks/IMD2020/130969846@N07_24318816924.jpg,inpainting,IMD2020,,,,58ff13aa69b2d2edfbbfc3a9c2389d2fe710c35ce8fb959abd26ad0e4387d828,1024,819
dataset/images/tamper_localization/originals/IMD2020/130969846@N07_24322573633.jpg,dataset/images/tamper_localization/edited/IMD2020/130969846@N07_24322573633.jpg,dataset/images/tamper_localization/masks/IMD2020/130969846@N07_24322573633.jpg,inpainting,IMD2020,,,,b1640764d8e3e63437ec047e7b0c5f35ca8fc8333f6e1906afd486eb1950a387,683,1024
dataset/images/tamper_localization/originals/IMD2020/130969846@N07_24653914820.jpg,dataset/images/tamper_localization/edited/IMD2020/130969846@N07_24653914820.jpg,dataset/images/tamper_localization/masks/IMD2020/130969846@N07_24653914820.jpg,inpainting,IMD2020,,,,0c4514e2b44a5f13494f92f5fc287a6cdbda011eb542967eea298fea32ea6f90,1024,819
dataset/images/tamper_localization/originals/IMD2020/130969846@N07_24831456512.jpg,dataset/images/tamper_localization/edited/IMD2020/130969846@N07_24831456512.jpg,dataset/images/tamper_localization/masks/IMD2020/130969846@N07_24831456512.jpg,inpainting,IMD2020,,,,5c4e89a2a54a1ecde41652f1c52c980388aabd48335b32d8979295377ecd9b80,683,1024
